Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Quantity,Visibility_Revenue,Revenue_Item
NCK05,20.1,low fat,0.135612397,Health and Hygiene,61.3536,OUT010,1998,Small,Tier 3,Grocery Store,183.7608,3,24.9202,0.10103117690339442
FDV23,11.0,low fat,0.18530651399999998,Breads,125.6046,OUT019,1985,Small,Tier 1,Grocery Store,622.523,5,115.3576,0.3604972162674851
FDA07,7.55,regular,0.051794957999999995,Fruits and Vegetables,122.6072,OUT010,1998,Small,Tier 3,Grocery Store,122.5072,1,6.3453,0.06735411793559629
FDL03,19.25,regular,0.027058066000000002,Meat,194.81099999999998,OUT013,1987,High,Tier 3,Supermarket Type1,2749.7540000000004,14,74.403,0.1289907226045711
FDX04,19.6,regular,0.041740902,Frozen Foods,49.2376,OUT018,2009,Medium,Tier 3,Supermarket Type2,958.752,19,40.0192,0.05573309729334535
FDV19,14.85,regular,0.035400659,Fruits and Vegetables,161.9578,OUT018,2009,Medium,Tier 3,Supermarket Type2,1444.1202,9,51.1228,0.08394797779810145
FDP22,14.65,regular,0.099535996,Snack Foods,52.2666,OUT018,2009,Medium,Tier 3,Supermarket Type2,615.1992,12,61.2345,0.03576207076322994
FDT34,9.3,low fat,0.17533647100000002,Snack Foods,107.0964,OUT017,2007,Small,Tier 2,Supermarket Type1,1472.7496,14,258.2267,0.06826351444767041
FDZ26,11.6,regular,0.143319995,Dairy,237.5222,OUT027,1985,Medium,Tier 3,Supermarket Type3,7170.666,30,1027.6998,0.22504535384777405
NCM43,14.5,low fat,0.01950565,Others,163.921,OUT049,1999,Medium,Tier 1,Supermarket Type1,2446.815,15,47.7267,0.11217931596563499
DRK35,8.365,low fat,0.071846495,Hard Drinks,37.9506,OUT046,1997,Small,Tier 1,Supermarket Type1,569.259,15,40.8993,0.02714093926700714
FDO20,12.85,regular,0.1523632115,Fruits and Vegetables,252.3382,OUT046,1997,Small,Tier 1,Supermarket Type1,4794.4258,19,730.4941,0.22858702182657126
FDO22,13.5,regular,0.017887238,Snack Foods,79.49600000000001,OUT049,1999,Medium,Tier 1,Supermarket Type1,1438.128,18,25.7241,0.06593396530225076
FDM46,7.365,low fat,0.159967845,Snack Foods,94.712,OUT046,1997,Small,Tier 1,Supermarket Type1,1304.968,14,208.7529,0.062217825688109935
FDO01,21.1,regular,0.020718655,Breakfast,130.4994,OUT046,1997,Small,Tier 1,Supermarket Type1,2184.4898,17,45.2597,0.10415137045035136
NCX05,15.2,low fat,0.096592065,Health and Hygiene,117.4492,OUT027,1985,Medium,Tier 3,Supermarket Type3,1621.8888,14,156.6616,0.05090162321013719
FDI46,9.5,low fat,0.074460855,Snack Foods,253.6724,OUT049,1999,Medium,Tier 1,Supermarket Type1,5033.448,20,374.7948,0.2307688785578777
FDD11,12.85,low fat,0.030789913999999998,Starchy Foods,254.90400000000002,OUT017,2007,Small,Tier 2,Supermarket Type1,3036.048,12,93.4797,0.14072406233335308
FDA32,14.0,low fat,0.030216782999999997,Fruits and Vegetables,216.6192,OUT018,2009,Medium,Tier 3,Supermarket Type2,3020.0688,14,91.2568,0.17555925647403786
FDW32,18.35,regular,0.094279004,Fruits and Vegetables,86.3882,OUT035,2004,Small,Tier 2,Supermarket Type1,1545.9876,18,145.7542,0.06828560203080557
FDX22,6.785,regular,0.04022593,Snack Foods,210.9928,OUT019,1985,Small,Tier 1,Grocery Store,210.3928,1,8.4632,0.1218364923428078
FDQ47,7.155,regular,0.16852746300000002,Breads,33.6874,OUT045,2002,Small,Tier 2,Supermarket Type1,1023.3346,30,172.46,0.05028109322939072
FDT07,5.82,regular,0.077304459,Fruits and Vegetables,257.633,OUT035,2004,Small,Tier 2,Supermarket Type1,4613.994000000001,18,356.6823,0.20379811458806318
FDW07,18.0,regular,0.142570104,Fruits and Vegetables,88.2514,OUT013,1987,High,Tier 3,Supermarket Type1,1505.3738,17,214.6213,0.07061695491741773
FDE35,7.06,regular,0.043968652000000004,Starchy Foods,57.6904,OUT049,1999,Medium,Tier 1,Supermarket Type1,585.904,10,25.7614,0.026861985863879945
FDC04,15.6,low fat,0.045076878,Dairy,241.3854,OUT045,2002,Small,Tier 2,Supermarket Type1,2900.2248,12,130.7331,0.14250126357008847
NCW53,18.35,low fat,0.030347403999999998,Health and Hygiene,192.5162,OUT027,1985,Medium,Tier 3,Supermarket Type3,3078.6592,16,93.4293,0.09662114356472676
NCG07,12.3,low fat,0.052492122,Household,191.053,OUT035,2004,Small,Tier 2,Supermarket Type1,3415.554,18,179.2897,0.15086353937038444
FDQ03,15.0,regular,0.077999504,Meat,238.0248,OUT035,2004,Small,Tier 2,Supermarket Type1,1896.1984,8,147.9025,0.08375426123330502
FDV46,18.2,low fat,0.012597384,Snack Foods,141.218,OUT013,1987,High,Tier 3,Supermarket Type1,2936.178,21,36.9882,0.1377358563404742
NCM26,20.5,low fat,0.023179181,Others,154.034,OUT049,1999,Medium,Tier 1,Supermarket Type1,2450.144,16,56.7923,0.1123319408853161
DRA59,8.27,regular,0.128126825,Soft Drinks,183.6924,OUT049,1999,Medium,Tier 1,Supermarket Type1,1295.6468,7,166.0071,0.05940161873989814
FDW13,8.5,low fat,0.097410707,Canned,52.7324,OUT027,1985,Medium,Tier 3,Supermarket Type3,2492.7552,47,242.821,0.07823303665794486
DRF27,8.93,low fat,0.028417272,Dairy,154.534,OUT046,1997,Small,Tier 1,Supermarket Type1,2603.278,17,73.9781,0.12411821349005604
FDT12,6.215,regular,0.049902382,Baking Goods,225.8062,OUT017,2007,Small,Tier 2,Supermarket Type1,3159.8868,14,157.6859,0.1464641227706346
FDD40,20.25,regular,0.014823358,Dairy,190.7162,OUT045,2002,Small,Tier 2,Supermarket Type1,1154.4972,6,17.1135,0.0567257096029691
FDN25,7.895,regular,0.061424738,Breakfast,57.7588,OUT018,2009,Medium,Tier 3,Supermarket Type2,1145.1760000000002,20,70.3421,0.06657008843371807
FDE33,19.35,regular,0.049594299,Fruits and Vegetables,77.0644,OUT013,1987,High,Tier 3,Supermarket Type1,2278.3676,30,112.994,0.10687802730093034
NCL29,9.695,low fat,0.113939434,Health and Hygiene,160.2604,OUT046,1997,Small,Tier 1,Supermarket Type1,1901.5248,12,216.6587,0.09066026028838875
NCO30,19.5,low fat,0.027532257999999997,Household,185.0608,OUT019,1985,Small,Tier 1,Grocery Store,551.2824,3,15.178,0.31924245461976225
FDB16,8.21,low fat,0.045016894,Dairy,87.6198,OUT045,2002,Small,Tier 2,Supermarket Type1,1133.8574,13,51.0427,0.055711582153319714
FDF16,7.3,low fat,0.086307051,Frozen Foods,146.8076,OUT045,2002,Small,Tier 2,Supermarket Type1,1330.2684,9,114.8115,0.06536214981933809
FDL02,20.0,regular,0.10408337599999999,Canned,107.4622,OUT046,1997,Small,Tier 1,Supermarket Type1,3705.177,34,385.6473,0.17665418365016927
FDO13,7.865,low fat,0.061154604,Breakfast,165.3526,OUT049,1999,Medium,Tier 1,Supermarket Type1,1151.1682,7,70.3992,0.052777697225736844
DRG27,8.895,low fat,0.184035253,Dairy,42.2138,OUT019,1985,Small,Tier 1,Grocery Store,40.6138,1,7.4744,0.02351906972440277
FDX31,20.35,regular,0.024815023999999998,Fruits and Vegetables,234.0958,OUT010,1998,Small,Tier 3,Grocery Store,467.3916,2,11.5983,0.25697060212385103
FDX11,16.0,regular,0.10691805199999999,Baking Goods,183.5634,OUT049,1999,Medium,Tier 1,Supermarket Type1,4725.8484,26,505.2785,0.2166663359793407
NCW41,18.0,low fat,0.015459846666666666,Health and Hygiene,158.0604,OUT049,1999,Medium,Tier 1,Supermarket Type1,3327.6684,21,51.4452,0.1525638697132636
FDI52,18.7,low fat,0.10510455199999999,Frozen Foods,121.7072,OUT018,2009,Medium,Tier 3,Supermarket Type2,1347.5792,11,141.6367,0.07833596452897985
FDN08,7.72,regular,0.08793675199999999,Fruits and Vegetables,115.9466,OUT027,1985,Medium,Tier 3,Supermarket Type3,4124.630999999999,36,362.7067,0.12944809350853853
DRD15,10.6,low fat,0.056795923,Dairy,232.8642,OUT046,1997,Small,Tier 1,Supermarket Type1,3485.4629999999997,15,197.9601,0.166178733406763
DRF01,5.655,low fat,0.176070535,Soft Drinks,144.0102,OUT017,2007,Small,Tier 2,Supermarket Type1,1749.7224,12,308.0746,0.08110149908159034
DRH15,8.775,low fat,0.19244045,Dairy,43.9428,OUT019,1985,Small,Tier 1,Grocery Store,131.8284,3,25.3691,0.07634058697429096
FDX59,10.195,low fat,0.051871718,Breads,35.3558,OUT018,2009,Medium,Tier 3,Supermarket Type2,237.6906,7,12.3294,0.013817163703975201
FDO37,8.06,low fat,0.035780177,Breakfast,230.2326,OUT010,1998,Small,Tier 3,Grocery Store,693.0978,3,24.7992,0.3810632433204116
FDY56,16.35,regular,0.104463896,Fruits and Vegetables,227.1062,OUT010,1998,Small,Tier 3,Grocery Store,225.7062,1,23.5781,0.12409264119656055
FDR31,6.46,regular,0.049162885,Fruits and Vegetables,146.9102,OUT046,1997,Small,Tier 1,Supermarket Type1,1895.5326,13,93.1899,0.09037456619084132
NCH54,13.5,low fat,0.072655379,Household,157.792,OUT035,2004,Small,Tier 2,Supermarket Type1,3994.8,25,290.2437,0.17644858405892913
NCW06,16.2,low fat,0.050442528,Household,190.8162,OUT045,2002,Small,Tier 2,Supermarket Type1,2693.8268,14,135.8834,0.13235998907359456
NCC18,19.1,low fat,0.177992139,Household,173.1422,OUT018,2009,Medium,Tier 3,Supermarket Type2,2931.5174,17,521.7871,0.17041168568236081
FDO16,5.48,low fat,0.015131684,Frozen Foods,83.025,OUT049,1999,Medium,Tier 1,Supermarket Type1,1414.825,17,21.4087,0.06486559086448282
FDB08,6.055,low fat,0.031151714,Fruits and Vegetables,158.7578,OUT049,1999,Medium,Tier 1,Supermarket Type1,2085.9514,13,64.981,0.09563477467219983
NCZ53,9.6,low fat,0.024456797000000002,Health and Hygiene,186.6214,OUT013,1987,High,Tier 3,Supermarket Type1,3203.1638,17,78.3391,0.15026013715510692
DRJ01,6.135,low fat,0.192540665,Soft Drinks,160.2236,OUT010,1998,Small,Tier 3,Grocery Store,322.2472,2,62.0457,0.17717061456972066
DRE48,8.43,low fat,0.01732573,Soft Drinks,197.9768,OUT046,1997,Small,Tier 1,Supermarket Type1,1182.4608,6,20.487,0.05637696858269553
DRA59,8.27,regular,0.127821472,Soft Drinks,185.9924,OUT013,1987,High,Tier 3,Supermarket Type1,555.2772,3,70.9763,0.026048005484797163
FDS27,10.195,regular,0.012477512,Meat,197.111,OUT049,1999,Medium,Tier 1,Supermarket Type1,785.6439999999999,4,9.8029,0.0360194810447481
NCW29,14.0,low fat,0.028980533,Health and Hygiene,129.531,OUT018,2009,Medium,Tier 3,Supermarket Type2,2077.2960000000003,16,60.2011,0.12075504413558162
DRN35,8.01,low fat,0.070356805,Hard Drinks,36.8532,OUT049,1999,Medium,Tier 1,Supermarket Type1,755.0172,20,53.1206,0.034615331783681653
FDB09,16.25,low fat,0.057396092,Fruits and Vegetables,125.8046,OUT046,1997,Small,Tier 1,Supermarket Type1,747.0276,6,42.8765,0.035616530827581296
FDV59,13.35,low fat,0.048017962000000004,Breads,219.6166,OUT035,2004,Small,Tier 2,Supermarket Type1,3483.4656,16,167.2689,0.1538631652993862
FDD26,8.71,regular,0.071806046,Canned,186.5924,OUT027,1985,Medium,Tier 3,Supermarket Type3,5182.5872,28,372.1411,0.16265116382089814
FDV55,17.75,low fat,0.05507343,Fruits and Vegetables,145.1444,OUT046,1997,Small,Tier 1,Supermarket Type1,1886.8772,13,103.9168,0.08996189693882835
DRG48,5.78,low fat,0.014577695,Soft Drinks,147.2102,OUT049,1999,Medium,Tier 1,Supermarket Type1,1895.5326,13,27.6325,0.08690462926643887
FDB03,17.75,regular,0.156831826,Dairy,241.0538,OUT046,1997,Small,Tier 1,Supermarket Type1,1201.769,5,188.4756,0.05729753845257062
FDL10,8.395,low fat,0.039563688199999995,Snack Foods,98.7042,OUT013,1987,High,Tier 3,Supermarket Type1,892.8378,9,35.324,0.04188294407087889
FDJ32,10.695,low fat,0.057512481,Fruits and Vegetables,62.5536,OUT027,1985,Medium,Tier 3,Supermarket Type3,1592.5936,25,91.594,0.04998221786479809
FDW13,8.5,low fat,0.09803690300000001,Canned,51.5324,OUT049,1999,Medium,Tier 1,Supermarket Type1,882.8508,17,86.552,0.04047612869943728
FDA32,14.0,low fat,0.030130132333333334,Fruits and Vegetables,216.9192,OUT017,2007,Small,Tier 2,Supermarket Type1,6471.576,30,194.9894,0.2999644486579368
DRQ35,9.3,low fat,0.042377219,Hard Drinks,123.7388,OUT045,2002,Small,Tier 2,Supermarket Type1,1609.9044,13,68.2233,0.0791019410726524
DRI37,15.85,low fat,0.10759787900000001,Soft Drinks,58.7904,OUT046,1997,Small,Tier 1,Supermarket Type1,585.904,10,63.042,0.027934533982416705
FDU38,10.8,low fat,0.082549896,Dairy,193.7504,OUT046,1997,Small,Tier 1,Supermarket Type1,4602.0096,24,379.8954,0.21941306691643667
FDJ07,7.26,low fat,0.02414202,Meat,117.415,OUT010,1998,Small,Tier 3,Grocery Store,466.06,4,11.2516,0.25623849214629024
FDT38,18.7,low fat,0.057771828,Dairy,85.3566,OUT018,2009,Medium,Tier 3,Supermarket Type2,591.8962,7,34.1949,0.034407446870683346
FDX02,16.0,low fat,0.057292529,Dairy,224.3404,OUT018,2009,Medium,Tier 3,Supermarket Type2,4500.808,20,257.8627,0.2616359289604268
NCN18,8.895,low fat,0.12461088599999999,Household,113.1544,OUT013,1987,High,Tier 3,Supermarket Type1,4250.4672,38,529.6545,0.19938904917859127
FDQ13,11.1,low fat,0.010663188999999998,Canned,82.3908,OUT045,2002,Small,Tier 2,Supermarket Type1,1342.2528,16,14.3127,0.06595099801590872
DRP35,18.85,low fat,0.091237452,Hard Drinks,128.9336,OUT018,2009,Medium,Tier 3,Supermarket Type2,1278.336,10,116.6321,0.07431079639112714
DRK47,7.905,low fat,0.064325351,Hard Drinks,230.2694,OUT018,2009,Medium,Tier 3,Supermarket Type2,3197.1716,14,205.6592,0.18585439805739196
DRI47,14.7,low fat,0.020920179,Hard Drinks,143.8128,OUT046,1997,Small,Tier 1,Supermarket Type1,3020.0688,21,63.1804,0.14398982516391157
FDK20,12.6,regular,0.041641933,Fruits and Vegetables,121.1072,OUT045,2002,Small,Tier 2,Supermarket Type1,980.0576,8,40.8115,0.04815469696399683
FDC34,16.0,regular,0.173462841,Snack Foods,157.6972,OUT018,2009,Medium,Tier 3,Supermarket Type2,2960.1468,19,513.4755,0.17207593789320377
FDI15,13.8,low fat,0.24749009,Dairy,263.1884,OUT019,1985,Small,Tier 1,Grocery Store,529.9768,2,131.164,0.3069045819774526
FDG05,11.0,regular,0.08742173800000001,Frozen Foods,154.463,OUT027,1985,Medium,Tier 3,Supermarket Type3,2972.797,19,259.8871,0.09329874697588776
FDK34,13.35,low fat,0.038744606,Snack Foods,239.3564,OUT017,2007,Small,Tier 2,Supermarket Type1,3098.6332,13,120.0553,0.14362495309197923
FDX50,20.1,low fat,0.124910635,Dairy,109.6228,OUT010,1998,Small,Tier 3,Grocery Store,110.5228,1,13.8055,0.06076512813754883
FDP56,8.185,low fat,0.046673494,Fruits and Vegetables,48.4692,OUT018,2009,Medium,Tier 3,Supermarket Type2,591.2304,12,27.5948,0.034368743330896304
NCX54,9.195,low fat,0.048134591,Household,107.7622,OUT049,1999,Medium,Tier 1,Supermarket Type1,529.311,5,25.4782,0.02426736222930063
FDI20,19.1,low fat,0.038720852,Fruits and Vegetables,210.8586,OUT018,2009,Medium,Tier 3,Supermarket Type2,6331.758000000001,30,245.1711,0.36807066337480165
FDH33,12.85,low fat,0.12241394,Snack Foods,42.9428,OUT017,2007,Small,Tier 2,Supermarket Type1,703.0848,16,86.0674,0.03258873022456597
NCO29,11.15,low fat,0.032321607999999995,Health and Hygiene,165.6526,OUT045,2002,Small,Tier 2,Supermarket Type1,1315.6208,8,42.523,0.06464244646797401
FDK22,9.8,low fat,0.026139403999999998,Snack Foods,216.785,OUT045,2002,Small,Tier 2,Supermarket Type1,1947.465,9,50.9056,0.09568783194272469
DRO47,10.195,low fat,0.112487348,Hard Drinks,114.086,OUT046,1997,Small,Tier 1,Supermarket Type1,1810.976,16,203.7119,0.08634310503656073
FDT19,7.59,regular,0.144338493,Fruits and Vegetables,172.108,OUT027,1985,Medium,Tier 3,Supermarket Type3,4327.7,25,624.6537,0.1358212441978209
FDY25,12.0,low fat,0.034166609,Canned,181.2976,OUT017,2007,Small,Tier 2,Supermarket Type1,5070.7328,28,173.2497,0.23503387252868793
FDS44,12.65,regular,0.27321283,Fruits and Vegetables,240.9538,OUT019,1985,Small,Tier 1,Grocery Store,480.7076,2,131.3355,0.2783732514921115
FDJ21,16.7,regular,0.03858813,Snack Foods,144.6102,OUT049,1999,Medium,Tier 1,Supermarket Type1,3353.6346,23,129.4105,0.15375434408677643
FDO40,17.1,low fat,0.032628111,Frozen Foods,148.7392,OUT046,1997,Small,Tier 1,Supermarket Type1,1640.5312,11,53.5274,0.07821669515076678
FDL36,15.1,low fat,0.133198355,Baking Goods,91.083,OUT019,1985,Small,Tier 1,Grocery Store,89.883,1,11.9723,0.05205040020974384
FDJ21,16.7,regular,0.038528228,Snack Foods,143.9102,OUT046,1997,Small,Tier 1,Supermarket Type1,1749.7224,12,67.4137,0.08342267648385353
FDD05,19.35,low fat,0.016705436,Frozen Foods,120.8098,OUT017,2007,Small,Tier 2,Supermarket Type1,3374.2744,28,56.3687,0.15640121664592838
FDS10,19.2,low fat,0.058893460999999994,Snack Foods,178.9318,OUT010,1998,Small,Tier 3,Grocery Store,180.4318,1,10.6263,0.09920090195949235
FDG14,9.0,regular,0.050256160999999994,Canned,150.9024,OUT027,1985,Medium,Tier 3,Supermarket Type3,4857.6768,32,244.1282,0.15245412271804637
FDN57,18.25,low fat,0.054234197000000005,Snack Foods,142.0154,OUT046,1997,Small,Tier 1,Supermarket Type1,2269.0464,16,123.0599,0.10818283160463198
FDS47,16.75,low fat,0.12961476,Breads,86.1856,OUT017,2007,Small,Tier 2,Supermarket Type1,1406.1696,16,182.2603,0.06517746044913195
FDO40,17.1,low fat,0.054612768,Frozen Foods,150.2392,OUT010,1998,Small,Tier 3,Grocery Store,596.5568,4,32.5796,0.3279852699472514
FDM50,13.0,regular,0.030150193,Canned,61.422,OUT045,2002,Small,Tier 2,Supermarket Type1,539.298,9,16.2599,0.026498168845677607
FDF44,7.17,regular,0.059849152999999995,Fruits and Vegetables,129.4968,OUT045,2002,Small,Tier 2,Supermarket Type1,3392.9168,26,203.0632,0.16670946720688035
FDS21,19.85,regular,0.034942397,Snack Foods,61.9194,OUT010,1998,Small,Tier 3,Grocery Store,123.8388,2,4.3272,0.06808622791315712
NCJ06,20.1,low fat,0.060672263,Household,119.8782,OUT019,1985,Small,Tier 1,Grocery Store,238.3564,2,14.4616,0.13802995018583922
FDX49,4.615,regular,0.102038294,Canned,231.93,OUT045,2002,Small,Tier 2,Supermarket Type1,2563.33,11,261.5578,0.12594808648871456
FDU33,7.63,regular,0.135258515,Snack Foods,47.2402,OUT018,2009,Medium,Tier 3,Supermarket Type2,918.804,19,124.2761,0.05341088490612263
NCN06,8.39,low fat,0.120396991,Household,163.4868,OUT013,1987,High,Tier 3,Supermarket Type1,4586.0304,28,552.1443,0.21513028990321686
NCN53,5.175,low fat,0.030527166,Health and Hygiene,33.5874,OUT017,2007,Small,Tier 2,Supermarket Type1,635.1732,19,19.39,0.029440955146056758
NCE30,16.0,low fat,0.099053537,Household,212.6902,OUT013,1987,High,Tier 3,Supermarket Type1,637.1706,3,63.114,0.029889617804497465
FDN21,18.6,low fat,0.134564284,Snack Foods,159.8236,OUT019,1985,Small,Tier 1,Grocery Store,322.2472,2,43.363,0.18661032371493347
FDB52,17.75,low fat,0.030288215,Dairy,256.7672,OUT027,1985,Medium,Tier 3,Supermarket Type3,4346.3424,17,131.643,0.13640632032667308
FDA26,7.855,regular,0.073562475,Dairy,217.6482,OUT027,1985,Medium,Tier 3,Supermarket Type3,3285.723,15,241.7059,0.10311966771019172
FDD23,9.5,regular,0.048883854000000004,Starchy Foods,185.7898,OUT018,2009,Medium,Tier 3,Supermarket Type2,2619.2572,14,128.0394,0.15225972552223654
FDH57,10.895,low fat,0.035893142999999995,Fruits and Vegetables,131.3284,OUT018,2009,Medium,Tier 3,Supermarket Type2,1318.2839999999999,10,47.3174,0.07663300877834986
FDO15,16.75,regular,0.014998913999999999,Meat,72.4038,OUT019,1985,Small,Tier 1,Grocery Store,221.7114,3,3.3254,0.1283909871840348
FDY49,17.2,regular,0.012012071000000001,Canned,163.1184,OUT046,1997,Small,Tier 1,Supermarket Type1,4623.3152,28,55.5356,0.22042886815216092
FDP20,19.85,low fat,0.045855272999999995,Fruits and Vegetables,127.102,OUT018,2009,Medium,Tier 3,Supermarket Type2,1771.0279999999998,14,81.211,0.10295141583354071
DRG11,6.385,low fat,0.14032811,Hard Drinks,109.1596,OUT010,1998,Small,Tier 3,Grocery Store,107.8596,1,15.1357,0.05930090818242716
DRJ59,11.65,low fat,0.019402371,Hard Drinks,38.7164,OUT049,1999,Medium,Tier 1,Supermarket Type1,579.246,15,11.2387,0.02655673602451767
FDP34,12.85,low fat,0.1373345245,Snack Foods,155.463,OUT035,2004,Small,Tier 2,Supermarket Type1,4068.038,26,558.6821,0.17968347476667618
FDY04,17.7,regular,0.042716709000000005,Frozen Foods,163.221,OUT017,2007,Small,Tier 2,Supermarket Type1,1794.3310000000001,11,76.6479,0.08316915526061108
FDV11,9.1,regular,0.08179476599999999,Breads,173.6054,OUT049,1999,Medium,Tier 1,Supermarket Type1,700.4216,4,57.2908,0.03211228310091102
FDG20,15.5,regular,0.12594281599999999,Fruits and Vegetables,176.0028,OUT045,2002,Small,Tier 2,Supermarket Type1,1239.7196,7,156.1338,0.06091307455636012
NCH55,16.35,low fat,0.034734427,Household,127.902,OUT017,2007,Small,Tier 2,Supermarket Type1,2150.534,17,74.6976,0.09967954415279177
FDV34,10.695,regular,0.011472001,Snack Foods,75.2038,OUT018,2009,Medium,Tier 3,Supermarket Type2,517.3266,7,5.9348,0.03007265041453426
FDT44,16.6,low fat,0.103146658,Fruits and Vegetables,117.2466,OUT049,1999,Medium,Tier 1,Supermarket Type1,2239.0854,19,230.9542,0.10265552097753208
FDG35,21.2,regular,0.012327847,Starchy Foods,173.8738,OUT019,1985,Small,Tier 1,Grocery Store,347.5476,2,4.2845,0.2012615474776762
FDG08,13.15,regular,0.166032929,Fruits and Vegetables,170.8764,OUT018,2009,Medium,Tier 3,Supermarket Type2,2233.0932,13,370.767,0.1298116724457502
FDX52,11.5,regular,0.04224015,Frozen Foods,194.982,OUT017,2007,Small,Tier 2,Supermarket Type1,3089.312,16,130.493,0.14319290553218383
NCH54,13.5,low fat,0.072317217,Household,160.792,OUT027,1985,Medium,Tier 3,Supermarket Type3,3675.216,23,265.7814,0.1153435796879956
FDU24,6.78,regular,0.13948429199999998,Baking Goods,94.31200000000001,OUT027,1985,Medium,Tier 3,Supermarket Type3,2516.724,27,351.0435,0.07898527739504048
